Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-03 01:45:00,147.121,0.0220087,2024-09-03 03:00:00,146.605,-0.0277225,-0.516,-0.35%,53.0,3.0,0.0,3.0
USDJPY,60m,2024-09-03 01:00:00,147.121,-0.0390462,2024-09-03 03:00:00,146.605,-0.077734,-0.516,-0.35%,53.0,3.0,0.0,3.0
USDJPY,90m,2024-08-29 13:30:00,145.363,0.0557052,2024-09-03 03:00:00,146.605,-0.0716421,1.242,0.85%,53.0,3.0,-22.0,-19.0
EURUSD,15m,2024-09-03 01:15:00,1.1072,-4.11e-05,2024-09-03 03:00:00,1.1071,-6.6e-06,-0.0001,-0.01%,55.0,5.0,0.0,5.0
EURUSD,60m,2024-09-02 20:00:00,1.1075,0.0001785,2024-09-03 03:00:00,1.1071,-1.6e-06,-0.0005,-0.04%,55.0,5.0,0.0,5.0
EURUSD,90m,2024-08-29 04:30:00,1.114,0.0001981,2024-09-03 03:00:00,1.1071,0.0001839,-0.0069,-0.62%,55.0,5.0,22.0,27.0
GBPUSD,15m,2024-09-03 01:15:00,1.3145,-2.78e-05,2024-09-03 03:00:00,1.3143,8.7e-06,-0.0002,-0.02%,90.0,40.0,0.0,40.0
GBPUSD,60m,2024-09-02 15:00:00,1.3153,0.0003663,2024-09-03 03:00:00,1.3143,4.1e-05,-0.001,-0.07%,90.0,40.0,-14.0,26.0
GBPUSD,90m,2024-09-02 19:30:00,1.3148,0.0003609,2024-09-03 03:00:00,1.3143,0.0002339,-0.0004,-0.03%,90.0,40.0,0.0,40.0
AUDUSD,15m,2024-09-03 02:45:00,0.6782,-0.0001095,2024-09-03 03:00:00,0.6781,-0.0001053,-0.0001,-0.02%,87.0,37.0,0.0,37.0
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-03 03:00:00,0.6781,-8.3e-05,-0.0014,-0.21%,87.0,37.0,-14.0,23.0
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-03 03:00:00,0.6781,6.03e-05,-0.0015,-0.22%,87.0,37.0,0.0,37.0
USDCAD,15m,2024-09-03 02:30:00,1.3504,7.47e-05,2024-09-03 03:00:00,1.3501,6.35e-05,-0.0003,-0.02%,9.0,-41.0,0.0,-41.0
USDCAD,60m,2024-09-02 14:00:00,1.3501,-1.74e-05,2024-09-03 03:00:00,1.3501,4.29e-05,0.0001,0.01%,9.0,-41.0,0.0,-41.0
USDCAD,90m,2024-09-02 22:30:00,1.3498,-6.52e-05,2024-09-03 03:00:00,1.3501,-1.16e-05,0.0003,0.02%,9.0,-41.0,0.0,-41.0
