Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-05 03:45:00,143.828,0.0477202,2024-09-05 07:15:00,143.121,-0.0496207,-0.707,-0.49%,34.0,-16.0,-10.0,-26.0
USDJPY,60m,2024-09-05 03:00:00,143.828,0.0048795,2024-09-05 07:00:00,143.121,-0.0006466,-0.707,-0.49%,34.0,-16.0,14.0,-2.0
USDJPY,90m,2024-09-02 15:00:00,147.011,0.0646884,2024-09-05 06:00:00,143.121,-0.0667483,-3.89,-2.65%,34.0,-16.0,33.0,17.0
EURUSD,15m,2024-09-05 03:30:00,1.1085,-2.67e-05,2024-09-05 07:15:00,1.1086,5.96e-05,0.0001,0.01%,62.0,12.0,10.0,22.0
EURUSD,60m,2024-09-04 23:00:00,1.1088,0.0002009,2024-09-05 07:00:00,1.1086,-5.46e-05,-0.0001,-0.01%,62.0,12.0,-14.0,-2.0
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.000331,2024-09-05 06:00:00,1.1086,0.0001399,0.0011,0.10%,62.0,12.0,-0.0,12.0
GBPUSD,15m,2024-09-05 03:30:00,1.3154,6.54e-05,2024-09-05 07:15:00,1.3153,4.03e-05,-0.0001,-0.01%,89.0,39.0,0.0,39.0
GBPUSD,60m,2024-09-04 15:00:00,1.3161,0.0005051,2024-09-05 07:00:00,1.3153,4.8e-06,-0.0008,-0.06%,89.0,39.0,-14.0,25.0
GBPUSD,90m,2024-09-04 16:30:00,1.315,0.0005653,2024-09-05 06:00:00,1.3153,0.0002281,0.0003,0.02%,89.0,39.0,-11.0,28.0
AUDUSD,15m,2024-09-05 06:15:00,0.6728,-3.4e-06,2024-09-05 07:15:00,0.6727,7.1e-06,-0.0001,-0.01%,67.0,17.0,0.0,17.0
AUDUSD,60m,2024-09-04 21:00:00,0.6727,0.0002142,2024-09-05 07:00:00,0.6727,6.99e-05,-0.0,-0.01%,67.0,17.0,0.0,17.0
AUDUSD,90m,2024-09-04 13:30:00,0.6733,0.0004,2024-09-05 06:00:00,0.6727,0.0002702,-0.0006,-0.09%,67.0,17.0,0.0,17.0
USDCAD,15m,2024-09-05 06:45:00,1.3509,4.6e-06,2024-09-05 07:15:00,1.3506,-9.2e-06,-0.0003,-0.02%,14.0,-36.0,0.0,-36.0
USDCAD,60m,2024-09-04 18:00:00,1.3523,-0.0004684,2024-09-05 07:00:00,1.3505,-1.71e-05,-0.0018,-0.13%,14.0,-36.0,28.0,-8.0
USDCAD,90m,2024-09-04 12:00:00,1.3558,-5.25e-05,2024-09-05 06:00:00,1.3505,-0.0003214,-0.0053,-0.39%,14.0,-36.0,11.0,-25.0
