Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-04 16:45:00,144.307,-0.0401775,2024-09-05 01:00:00,143.407,-0.0083656,-0.9,-0.62%,31.0,-19.0,40.0,21.0
USDJPY,60m,2024-09-04 09:00:00,145.206,-0.0089493,2024-09-05 01:00:00,143.407,-0.068594,-1.799,-1.24%,31.0,-19.0,42.0,23.0
USDJPY,90m,2024-09-02 15:00:00,147.011,0.0646884,2024-09-05 00:00:00,143.409,-0.137586,-3.602,-2.45%,31.0,-19.0,33.0,14.0
EURUSD,15m,2024-09-04 23:00:00,1.1088,-3.3e-06,2024-09-05 01:00:00,1.1083,-7.78e-05,-0.0005,-0.04%,63.0,13.0,-10.0,3.0
EURUSD,60m,2024-09-04 15:00:00,1.1094,0.0002977,2024-09-05 01:00:00,1.1083,9.23e-05,-0.0011,-0.10%,63.0,13.0,0.0,13.0
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.000331,2024-09-05 00:00:00,1.1083,0.0003417,0.0007,0.07%,63.0,13.0,0.0,13.0
GBPUSD,15m,2024-09-04 22:00:00,1.315,1.43e-05,2024-09-05 01:00:00,1.3145,-7.76e-05,-0.0005,-0.04%,89.0,39.0,0.0,39.0
GBPUSD,60m,2024-09-04 15:00:00,1.3161,0.0005051,2024-09-05 01:00:00,1.3145,9.1e-05,-0.0016,-0.12%,89.0,39.0,-14.0,25.0
GBPUSD,90m,2024-09-04 16:30:00,1.315,0.0005653,2024-09-05 00:00:00,1.3145,0.0003815,-0.0005,-0.04%,89.0,39.0,0.0,39.0
AUDUSD,15m,2024-09-04 22:45:00,0.6727,6.58e-05,2024-09-05 01:00:00,0.6719,-7.81e-05,-0.0008,-0.12%,67.0,17.0,-10.0,7.0
AUDUSD,60m,2024-09-04 21:00:00,0.6727,0.0002142,2024-09-05 01:00:00,0.6719,7.62e-05,-0.0008,-0.12%,67.0,17.0,0.0,17.0
AUDUSD,90m,2024-09-04 13:30:00,0.6733,0.0004,2024-09-05 00:00:00,0.6719,0.0003214,-0.0014,-0.21%,67.0,17.0,0.0,17.0
USDCAD,15m,2024-09-04 19:45:00,1.3519,0.0001188,2024-09-05 01:00:00,1.351,9.57e-05,-0.0009,-0.07%,14.0,-36.0,0.0,-36.0
USDCAD,60m,2024-09-04 18:00:00,1.3523,-0.0004684,2024-09-05 01:00:00,1.351,-0.0002639,-0.0014,-0.10%,14.0,-36.0,14.0,-22.0
USDCAD,90m,2024-09-04 12:00:00,1.3558,-5.25e-05,2024-09-05 00:00:00,1.351,-0.0005445,-0.0048,-0.36%,14.0,-36.0,0.0,-36.0
