Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-08-28 14:30:00,144.966,0.0600367,2024-08-28 17:45:00,144.672,-0.0050858,-0.294,-0.20%,48.0,-2.0,-10.0,-12.0
USDJPY,60m,2024-08-28 14:00:00,144.847,0.062128,2024-08-28 17:00:00,144.675,0.0374359,-0.172,-0.12%,48.0,-2.0,0.0,-2.0
USDJPY,90m,2024-08-27 07:30:00,144.997,0.11269,2024-08-28 16:30:00,144.672,0.0581903,-0.325,-0.22%,48.0,-2.0,0.0,-2.0
EURUSD,15m,2024-08-28 15:45:00,1.1133,0.0002713,2024-08-28 17:45:00,1.112,3.4e-05,-0.0014,-0.12%,76.0,26.0,-20.0,6.0
EURUSD,60m,2024-08-28 15:00:00,1.1133,-0.0004446,2024-08-28 17:00:00,1.112,-0.0002998,-0.0014,-0.12%,76.0,26.0,0.0,26.0
EURUSD,90m,2024-08-27 18:00:00,1.1189,3.77e-05,2024-08-28 16:30:00,1.112,-0.0005967,-0.007,-0.62%,76.0,26.0,0.0,26.0
GBPUSD,15m,2024-08-28 15:30:00,1.3218,0.0001003,2024-08-28 17:45:00,1.3187,-0.0001513,-0.0031,-0.23%,92.0,42.0,0.0,42.0
GBPUSD,60m,2024-08-28 15:00:00,1.3214,-0.0005688,2024-08-28 17:00:00,1.3187,-0.0006021,-0.0027,-0.20%,92.0,42.0,14.0,56.0
GBPUSD,90m,2024-08-27 19:30:00,1.3262,0.0004059,2024-08-28 16:30:00,1.3187,-0.0008654,-0.0075,-0.57%,92.0,42.0,-22.0,20.0
AUDUSD,15m,2024-08-28 15:45:00,0.6793,0.0001654,2024-08-28 17:45:00,0.6777,-6.04e-05,-0.0016,-0.24%,87.0,37.0,-10.0,27.0
AUDUSD,60m,2024-08-28 15:00:00,0.6793,-0.000184,2024-08-28 17:00:00,0.6777,-0.0002198,-0.0016,-0.24%,87.0,37.0,0.0,37.0
AUDUSD,90m,2024-08-28 01:30:00,0.6802,9.94e-05,2024-08-28 16:30:00,0.6777,-0.0002633,-0.0025,-0.37%,87.0,37.0,0.0,37.0
USDCAD,15m,2024-08-28 17:15:00,1.3474,5.96e-05,2024-08-28 17:45:00,1.3468,8.11e-05,-0.0006,-0.05%,11.0,-39.0,0.0,-39.0
USDCAD,60m,2024-08-28 14:00:00,1.3472,0.0003654,2024-08-28 17:00:00,1.3468,0.000201,-0.0004,-0.03%,11.0,-39.0,0.0,-39.0
USDCAD,90m,2024-08-28 13:30:00,1.3472,0.0004795,2024-08-28 16:30:00,1.3473,0.0004364,0.0001,0.01%,11.0,-39.0,-0.0,-39.0
