Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-05 03:45:00,143.828,0.0477202,2024-09-05 07:00:00,143.269,-0.0381254,-0.559,-0.39%,34.0,-16.0,-10.0,-26.0
USDJPY,60m,2024-09-05 03:00:00,143.828,0.0048795,2024-09-05 07:00:00,143.269,0.0087981,-0.559,-0.39%,34.0,-16.0,0.0,-16.0
USDJPY,90m,2024-09-02 15:00:00,147.011,0.0646884,2024-09-05 06:00:00,143.287,-0.0561545,-3.724,-2.53%,34.0,-16.0,33.0,17.0
EURUSD,15m,2024-09-05 03:30:00,1.1085,-2.67e-05,2024-09-05 07:00:00,1.1085,3.59e-05,0.0,0.00%,62.0,12.0,10.0,22.0
EURUSD,60m,2024-09-04 23:00:00,1.1088,0.0002009,2024-09-05 07:00:00,1.1085,-6.24e-05,-0.0002,-0.02%,62.0,12.0,-14.0,-2.0
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.000331,2024-09-05 06:00:00,1.1085,0.000132,0.001,0.09%,62.0,12.0,-0.0,12.0
GBPUSD,15m,2024-09-05 03:30:00,1.3154,6.54e-05,2024-09-05 07:00:00,1.3153,2.6e-05,-0.0001,-0.01%,89.0,39.0,0.0,39.0
GBPUSD,60m,2024-09-04 15:00:00,1.3161,0.0005051,2024-09-05 07:00:00,1.3153,5.9e-06,-0.0008,-0.06%,89.0,39.0,-14.0,25.0
GBPUSD,90m,2024-09-04 16:30:00,1.315,0.0005653,2024-09-05 06:00:00,1.3153,0.0002292,0.0003,0.02%,89.0,39.0,-11.0,28.0
AUDUSD,15m,2024-09-05 06:15:00,0.6728,-3.4e-06,2024-09-05 07:00:00,0.6725,-1.08e-05,-0.0003,-0.04%,67.0,17.0,0.0,17.0
AUDUSD,60m,2024-09-04 21:00:00,0.6727,0.0002142,2024-09-05 07:00:00,0.6725,5.66e-05,-0.0003,-0.04%,67.0,17.0,0.0,17.0
AUDUSD,90m,2024-09-04 13:30:00,0.6733,0.0004,2024-09-05 06:00:00,0.6725,0.000257,-0.0008,-0.13%,67.0,17.0,0.0,17.0
USDCAD,15m,2024-09-05 04:30:00,1.351,8.07e-05,2024-09-05 07:00:00,1.3508,9e-06,-0.0002,-0.01%,14.0,-36.0,0.0,-36.0
USDCAD,60m,2024-09-04 18:00:00,1.3523,-0.0004684,2024-09-05 07:00:00,1.3508,4e-06,-0.0015,-0.11%,14.0,-36.0,28.0,-8.0
USDCAD,90m,2024-09-04 12:00:00,1.3558,-5.25e-05,2024-09-05 06:00:00,1.3508,-0.0003004,-0.0049,-0.36%,14.0,-36.0,11.0,-25.0
