Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-03 01:45:00,147.121,0.0220087,2024-09-03 03:45:00,146.685,-0.0271808,-0.436,-0.30%,51.0,1.0,0.0,1.0
USDJPY,60m,2024-09-03 01:00:00,147.121,-0.0390462,2024-09-03 03:00:00,146.685,-0.0726285,-0.436,-0.30%,51.0,1.0,0.0,1.0
USDJPY,90m,2024-08-29 13:30:00,145.363,0.0557052,2024-09-03 03:00:00,146.685,-0.0665366,1.322,0.91%,51.0,1.0,-22.0,-21.0
EURUSD,15m,2024-09-03 03:00:00,1.1072,1.3e-06,2024-09-03 03:45:00,1.1068,1.92e-05,-0.0004,-0.03%,55.0,5.0,0.0,5.0
EURUSD,60m,2024-09-02 20:00:00,1.1075,0.0001785,2024-09-03 03:00:00,1.1068,-1.73e-05,-0.0007,-0.07%,55.0,5.0,0.0,5.0
EURUSD,90m,2024-08-29 04:30:00,1.114,0.0001981,2024-09-03 03:00:00,1.1068,0.0001682,-0.0072,-0.64%,55.0,5.0,22.0,27.0
GBPUSD,15m,2024-09-03 03:00:00,1.3146,2.97e-05,2024-09-03 03:45:00,1.314,7e-06,-0.0007,-0.05%,90.0,40.0,0.0,40.0
GBPUSD,60m,2024-09-02 15:00:00,1.3153,0.0003663,2024-09-03 03:00:00,1.314,1.79e-05,-0.0013,-0.10%,90.0,40.0,-14.0,26.0
GBPUSD,90m,2024-09-02 19:30:00,1.3148,0.0003609,2024-09-03 03:00:00,1.314,0.0002107,-0.0008,-0.06%,90.0,40.0,0.0,40.0
AUDUSD,15m,2024-09-03 02:45:00,0.6782,-0.0001095,2024-09-03 03:45:00,0.6771,-0.000164,-0.0012,-0.17%,87.0,37.0,0.0,37.0
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-03 03:00:00,0.6771,-0.0001493,-0.0025,-0.36%,87.0,37.0,-14.0,23.0
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-03 03:00:00,0.6771,-6e-06,-0.0025,-0.37%,87.0,37.0,0.0,37.0
USDCAD,15m,2024-09-03 02:30:00,1.3504,7.47e-05,2024-09-03 03:45:00,1.3511,0.0001285,0.0007,0.05%,10.0,-40.0,0.0,-40.0
USDCAD,60m,2024-09-02 14:00:00,1.3501,-1.74e-05,2024-09-03 03:00:00,1.3511,0.0001048,0.001,0.08%,10.0,-40.0,0.0,-40.0
USDCAD,90m,2024-09-02 22:30:00,1.3498,-6.52e-05,2024-09-03 03:00:00,1.3511,5.03e-05,0.0013,0.09%,10.0,-40.0,0.0,-40.0
