Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-05 20:45:00,143.459,0.0086453,2024-09-06 01:00:00,143.33,-0.0021997,-0.129,-0.09%,34.0,-16.0,0.0,-16.0
USDJPY,60m,2024-09-05 15:00:00,143.912,0.0690581,2024-09-06 01:00:00,143.33,0.0447688,-0.582,-0.40%,34.0,-16.0,14.0,-2.0
USDJPY,90m,2024-09-02 15:00:00,147.011,0.0646878,2024-09-06 00:00:00,143.33,0.0771688,-3.681,-2.50%,34.0,-16.0,44.0,28.0
EURUSD,15m,2024-09-05 23:00:00,1.1115,-1e-07,2024-09-06 01:00:00,1.1115,-3.52e-05,0.0,0.00%,74.0,24.0,0.0,24.0
EURUSD,60m,2024-09-05 14:00:00,1.111,0.0001097,2024-09-06 01:00:00,1.1114,3.23e-05,0.0004,0.03%,74.0,24.0,-0.0,24.0
EURUSD,90m,2024-09-05 12:00:00,1.1117,0.0003272,2024-09-06 00:00:00,1.1114,7.73e-05,-0.0004,-0.03%,74.0,24.0,0.0,24.0
GBPUSD,15m,2024-09-05 22:45:00,1.3181,1.41e-05,2024-09-06 01:00:00,1.3176,-6.53e-05,-0.0005,-0.04%,90.0,40.0,0.0,40.0
GBPUSD,60m,2024-09-05 14:00:00,1.3175,0.0001206,2024-09-06 01:00:00,1.3176,-2.05e-05,0.0001,0.01%,90.0,40.0,-0.0,40.0
GBPUSD,90m,2024-09-04 16:30:00,1.315,0.0005653,2024-09-06 00:00:00,1.3176,6.95e-05,0.0026,0.20%,90.0,40.0,-11.0,29.0
AUDUSD,15m,2024-09-05 22:00:00,0.6744,6.32e-05,2024-09-06 01:00:00,0.6741,-4.42e-05,-0.0003,-0.04%,69.0,19.0,-10.0,9.0
AUDUSD,60m,2024-09-05 14:00:00,0.6741,0.0001429,2024-09-06 01:00:00,0.6741,8.26e-05,0.0,0.00%,69.0,19.0,0.0,19.0
AUDUSD,90m,2024-09-04 13:30:00,0.6733,0.0004,2024-09-06 00:00:00,0.6741,0.0002012,0.0008,0.12%,69.0,19.0,-0.0,19.0
USDCAD,15m,2024-09-05 22:15:00,1.3505,-7.95e-05,2024-09-06 01:00:00,1.3501,6.4e-06,-0.0004,-0.03%,14.0,-36.0,0.0,-36.0
USDCAD,60m,2024-09-05 15:00:00,1.3518,0.0001601,2024-09-06 01:00:00,1.3501,-5.79e-05,-0.0017,-0.13%,14.0,-36.0,-14.0,-50.0
USDCAD,90m,2024-09-05 15:00:00,1.3523,3.76e-05,2024-09-06 00:00:00,1.3501,-5.29e-05,-0.0023,-0.17%,14.0,-36.0,0.0,-36.0
