Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-08-28 08:45:00,144.561,-0.0099804,2024-08-28 11:15:00,144.455,-0.0118476,-0.106,-0.07%,49.0,-1.0,0.0,-1.0
USDJPY,60m,2024-08-28 08:00:00,144.561,0.0638934,2024-08-28 11:00:00,144.464,0.0376207,-0.097,-0.07%,49.0,-1.0,0.0,-1.0
USDJPY,90m,2024-08-27 07:30:00,144.997,0.11269,2024-08-28 10:30:00,144.464,0.0387846,-0.533,-0.37%,49.0,-1.0,0.0,-1.0
EURUSD,15m,2024-08-28 10:15:00,1.1147,9.1e-06,2024-08-28 11:15:00,1.113,-0.0001406,-0.0017,-0.16%,84.0,34.0,-10.0,24.0
EURUSD,60m,2024-08-28 08:00:00,1.1161,-0.0003368,2024-08-28 11:00:00,1.113,-0.0004975,-0.0031,-0.28%,84.0,34.0,14.0,48.0
EURUSD,90m,2024-08-27 18:00:00,1.1189,3.77e-05,2024-08-28 10:30:00,1.113,-0.0005166,-0.006,-0.53%,84.0,34.0,0.0,34.0
GBPUSD,15m,2024-08-28 10:15:00,1.3237,9.82e-05,2024-08-28 11:15:00,1.3216,-0.0001008,-0.0021,-0.16%,93.0,43.0,0.0,43.0
GBPUSD,60m,2024-08-27 20:00:00,1.3262,0.0004395,2024-08-28 11:00:00,1.3216,-0.0005711,-0.0047,-0.35%,93.0,43.0,-28.0,15.0
GBPUSD,90m,2024-08-27 19:30:00,1.3262,0.0004059,2024-08-28 10:30:00,1.3216,-0.0005152,-0.0047,-0.35%,93.0,43.0,-22.0,21.0
AUDUSD,15m,2024-08-28 10:45:00,0.6795,1.2e-05,2024-08-28 11:15:00,0.6791,-2.88e-05,-0.0004,-0.06%,87.0,37.0,0.0,37.0
AUDUSD,60m,2024-08-28 02:00:00,0.6802,9.31e-05,2024-08-28 11:00:00,0.6791,-8.04e-05,-0.0011,-0.16%,87.0,37.0,0.0,37.0
AUDUSD,90m,2024-08-28 01:30:00,0.6802,9.94e-05,2024-08-28 10:30:00,0.6791,-5.99e-05,-0.0011,-0.16%,87.0,37.0,0.0,37.0
USDCAD,15m,2024-08-28 09:15:00,1.3462,-6.1e-05,2024-08-28 11:15:00,1.3463,1.41e-05,0.0001,0.01%,11.0,-39.0,0.0,-39.0
USDCAD,60m,2024-08-28 06:00:00,1.3464,0.0002689,2024-08-28 11:00:00,1.3463,0.0002991,-0.0001,-0.01%,11.0,-39.0,0.0,-39.0
USDCAD,90m,2024-08-27 12:00:00,1.3473,0.0001652,2024-08-28 10:30:00,1.3463,0.0003709,-0.001,-0.07%,11.0,-39.0,0.0,-39.0
