Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-02 07:15:00,146.274,0.0347613,2024-09-02 09:45:00,146.707,0.0650344,0.433,0.30%,50.0,0.0,0.0,0.0
USDJPY,60m,2024-09-02 00:00:00,146.399,0.0801956,2024-09-02 09:00:00,146.707,0.0124415,0.308,0.21%,50.0,0.0,-0.0,0.0
USDJPY,90m,2024-08-29 13:30:00,145.363,0.0557053,2024-09-02 09:00:00,146.708,0.0497675,1.345,0.93%,50.0,0.0,-11.0,-11.0
EURUSD,15m,2024-09-02 09:00:00,1.1079,0.0001861,2024-09-02 09:45:00,1.1075,0.0001633,-0.0004,-0.03%,54.0,4.0,0.0,4.0
EURUSD,60m,2024-08-30 07:00:00,1.1088,0.0002202,2024-09-02 09:00:00,1.1075,0.0003575,-0.0012,-0.11%,54.0,4.0,0.0,4.0
EURUSD,90m,2024-08-29 04:30:00,1.114,0.0001981,2024-09-02 09:00:00,1.1075,0.0003123,-0.0064,-0.58%,54.0,4.0,11.0,15.0
GBPUSD,15m,2024-09-02 09:00:00,1.3145,9.19e-05,2024-09-02 09:45:00,1.3141,6.31e-05,-0.0003,-0.02%,89.0,39.0,0.0,39.0
GBPUSD,60m,2024-08-30 08:00:00,1.3192,0.0003251,2024-09-02 09:00:00,1.3141,0.0003037,-0.005,-0.38%,89.0,39.0,14.0,53.0
GBPUSD,90m,2024-08-30 07:30:00,1.3192,0.0001862,2024-09-02 09:00:00,1.3141,0.0001394,-0.005,-0.38%,89.0,39.0,11.0,50.0
AUDUSD,15m,2024-09-02 07:45:00,0.6781,0.0002116,2024-09-02 09:45:00,0.6785,0.0001337,0.0004,0.06%,83.0,33.0,-0.0,33.0
AUDUSD,60m,2024-09-02 01:00:00,0.6777,-8.04e-05,2024-09-02 09:00:00,0.6785,0.0002598,0.0008,0.12%,83.0,33.0,14.0,47.0
AUDUSD,90m,2024-08-29 10:30:00,0.6823,0.0003638,2024-09-02 09:00:00,0.6785,7.64e-05,-0.0038,-0.56%,83.0,33.0,11.0,44.0
USDCAD,15m,2024-09-02 09:15:00,1.3489,-0.000109,2024-09-02 09:45:00,1.3484,-0.0001376,-0.0005,-0.03%,10.0,-40.0,0.0,-40.0
USDCAD,60m,2024-09-02 05:00:00,1.3499,6.62e-05,2024-09-02 09:00:00,1.3484,-8.61e-05,-0.0015,-0.11%,10.0,-40.0,0.0,-40.0
USDCAD,90m,2024-08-30 16:30:00,1.3502,0.0001433,2024-09-02 09:00:00,1.3484,-4.79e-05,-0.0018,-0.13%,10.0,-40.0,0.0,-40.0
