Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-08-30 01:30:00,144.88,-0.0084587,2024-08-30 02:15:00,144.804,-0.0127774,-0.076,-0.05%,35.0,-15.0,0.0,-15.0
USDJPY,60m,2024-08-29 21:00:00,144.975,-0.0054288,2024-08-30 02:00:00,144.804,-0.0345012,-0.171,-0.12%,35.0,-15.0,0.0,-15.0
USDJPY,90m,2024-08-27 07:30:00,144.997,0.1126901,2024-08-30 01:30:00,144.804,-0.0071778,-0.193,-0.13%,35.0,-15.0,-11.0,-26.0
EURUSD,15m,2024-08-30 01:15:00,1.1085,5.71e-05,2024-08-30 02:15:00,1.1082,1.44e-05,-0.0004,-0.03%,60.0,10.0,0.0,10.0
EURUSD,60m,2024-08-29 16:00:00,1.1088,-0.0003429,2024-08-30 02:00:00,1.1082,0.0001253,-0.0006,-0.06%,60.0,10.0,14.0,24.0
EURUSD,90m,2024-08-29 04:30:00,1.114,0.0001981,2024-08-30 01:30:00,1.1082,-3.72e-05,-0.0058,-0.52%,60.0,10.0,11.0,21.0
GBPUSD,15m,2024-08-29 20:15:00,1.3174,-4.02e-05,2024-08-30 02:15:00,1.3167,4.82e-05,-0.0007,-0.05%,92.0,42.0,0.0,42.0
GBPUSD,60m,2024-08-29 18:00:00,1.3186,-7.31e-05,2024-08-30 02:00:00,1.3167,4e-07,-0.0019,-0.14%,92.0,42.0,0.0,42.0
GBPUSD,90m,2024-08-29 06:00:00,1.3222,6.83e-05,2024-08-30 01:30:00,1.3167,-0.0001677,-0.0055,-0.41%,92.0,42.0,11.0,53.0
AUDUSD,15m,2024-08-30 01:45:00,0.6801,2.09e-05,2024-08-30 02:15:00,0.6799,2.24e-05,-0.0002,-0.03%,88.0,38.0,0.0,38.0
AUDUSD,60m,2024-08-29 18:00:00,0.681,-7.77e-05,2024-08-30 02:00:00,0.6799,-0.0001325,-0.0011,-0.16%,88.0,38.0,0.0,38.0
AUDUSD,90m,2024-08-29 10:30:00,0.6823,0.0003638,2024-08-30 01:30:00,0.6799,-0.0001332,-0.0024,-0.35%,88.0,38.0,0.0,38.0
USDCAD,15m,2024-08-30 00:45:00,1.3488,4.9e-06,2024-08-30 02:15:00,1.3483,-7.93e-05,-0.0006,-0.04%,8.0,-42.0,0.0,-42.0
USDCAD,60m,2024-08-29 14:00:00,1.3481,9.89e-05,2024-08-30 02:00:00,1.3483,0.00014,0.0002,0.01%,8.0,-42.0,0.0,-42.0
USDCAD,90m,2024-08-28 18:00:00,1.3481,0.000481,2024-08-30 01:30:00,1.3483,0.0002345,0.0002,0.01%,8.0,-42.0,-0.0,-42.0
