Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-08-29 01:30:00,144.584,0.008521,2024-08-29 03:00:00,144.684,0.0333448,0.1,0.07%,48.0,-2.0,0.0,-2.0
USDJPY,60m,2024-08-28 14:00:00,144.847,0.062128,2024-08-29 03:00:00,144.684,-7.28e-05,-0.163,-0.11%,48.0,-2.0,0.0,-2.0
USDJPY,90m,2024-08-27 07:30:00,144.997,0.1126901,2024-08-29 03:00:00,144.684,0.0208494,-0.313,-0.22%,48.0,-2.0,0.0,-2.0
EURUSD,15m,2024-08-29 02:45:00,1.1135,5.94e-05,2024-08-29 03:00:00,1.1132,3.04e-05,-0.0002,-0.02%,76.0,26.0,0.0,26.0
EURUSD,60m,2024-08-28 15:00:00,1.1133,-0.0004446,2024-08-29 03:00:00,1.1132,0.0002998,-0.0001,-0.01%,76.0,26.0,28.0,54.0
EURUSD,90m,2024-08-27 18:00:00,1.1189,3.77e-05,2024-08-29 03:00:00,1.1132,8.47e-05,-0.0057,-0.51%,76.0,26.0,11.0,37.0
GBPUSD,15m,2024-08-29 02:00:00,1.3211,0.000242,2024-08-29 03:00:00,1.3202,6.96e-05,-0.0009,-0.06%,91.0,41.0,0.0,41.0
GBPUSD,60m,2024-08-28 15:00:00,1.3214,-0.0005688,2024-08-29 03:00:00,1.3202,0.0001439,-0.0012,-0.09%,91.0,41.0,28.0,69.0
GBPUSD,90m,2024-08-27 19:30:00,1.3262,0.0004059,2024-08-29 03:00:00,1.3202,-0.0002354,-0.006,-0.45%,91.0,41.0,-11.0,30.0
AUDUSD,15m,2024-08-29 01:45:00,0.68,0.0001389,2024-08-29 03:00:00,0.6793,5.1e-06,-0.0007,-0.11%,87.0,37.0,-10.0,27.0
AUDUSD,60m,2024-08-29 01:00:00,0.68,0.000115,2024-08-29 03:00:00,0.6793,0.0001308,-0.0007,-0.11%,87.0,37.0,0.0,37.0
AUDUSD,90m,2024-08-28 01:30:00,0.6802,9.94e-05,2024-08-29 03:00:00,0.6793,3.12e-05,-0.0009,-0.14%,87.0,37.0,0.0,37.0
USDCAD,15m,2024-08-28 23:00:00,1.3478,-5.12e-05,2024-08-29 03:00:00,1.347,-7.31e-05,-0.0008,-0.06%,12.0,-38.0,0.0,-38.0
USDCAD,60m,2024-08-28 18:00:00,1.3483,0.0002941,2024-08-29 03:00:00,1.347,-1.74e-05,-0.0012,-0.09%,12.0,-38.0,-14.0,-52.0
USDCAD,90m,2024-08-28 18:00:00,1.3481,0.000481,2024-08-29 03:00:00,1.347,0.0002071,-0.0011,-0.08%,12.0,-38.0,0.0,-38.0
