Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-06 19:00:00,142.427,0.0013023,2024-09-06 20:30:00,142.455,0.0220772,0.028,0.02%,35.0,-15.0,0.0,-15.0
USDJPY,60m,2024-09-06 14:00:00,143.522,0.0796971,2024-09-06 20:00:00,142.456,-0.0138704,-1.066,-0.74%,35.0,-15.0,0.0,-15.0
USDJPY,90m,2024-09-06 13:30:00,143.522,0.0858926,2024-09-06 19:30:00,142.458,-0.0079907,-1.064,-0.74%,35.0,-15.0,11.0,-4.0
EURUSD,15m,2024-09-06 19:15:00,1.1089,7.01e-05,2024-09-06 20:30:00,1.1091,0.0001582,0.0002,0.02%,74.0,24.0,10.0,34.0
EURUSD,60m,2024-09-06 13:00:00,1.1125,-0.0001174,2024-09-06 20:00:00,1.1091,-0.0003892,-0.0033,-0.30%,74.0,24.0,0.0,24.0
EURUSD,90m,2024-09-06 06:00:00,1.1121,4.61e-05,2024-09-06 19:30:00,1.1091,-0.0004548,-0.003,-0.27%,74.0,24.0,-11.0,13.0
GBPUSD,15m,2024-09-06 19:45:00,1.3136,0.0001335,2024-09-06 20:30:00,1.3134,0.0002083,-0.0002,-0.01%,89.0,39.0,0.0,39.0
GBPUSD,60m,2024-09-06 13:00:00,1.3211,4.61e-05,2024-09-06 20:00:00,1.3134,-0.0006286,-0.0077,-0.58%,89.0,39.0,0.0,39.0
GBPUSD,90m,2024-09-06 12:00:00,1.3186,-0.0001334,2024-09-06 19:30:00,1.3134,-0.0007099,-0.0052,-0.39%,89.0,39.0,0.0,39.0
AUDUSD,15m,2024-09-06 19:15:00,0.6676,8.1e-05,2024-09-06 20:30:00,0.6674,0.0002117,-0.0002,-0.03%,50.0,0.0,10.0,10.0
AUDUSD,60m,2024-09-06 13:00:00,0.6752,6.09e-05,2024-09-06 20:00:00,0.6674,-0.0007422,-0.0078,-1.15%,50.0,0.0,14.0,14.0
AUDUSD,90m,2024-09-06 00:00:00,0.6744,0.0002204,2024-09-06 19:30:00,0.6674,-0.0007711,-0.007,-1.04%,50.0,0.0,0.0,0.0
USDCAD,15m,2024-09-06 19:30:00,1.3563,-0.000176,2024-09-06 20:30:00,1.3559,-0.0002842,-0.0005,-0.03%,18.0,-32.0,0.0,-32.0
USDCAD,60m,2024-09-06 17:00:00,1.3569,0.0008509,2024-09-06 20:00:00,1.3559,0.0007615,-0.001,-0.07%,18.0,-32.0,0.0,-32.0
USDCAD,90m,2024-09-06 16:30:00,1.3569,0.0007182,2024-09-06 19:30:00,1.3559,0.0008371,-0.0009,-0.07%,18.0,-32.0,0.0,-32.0
