Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-06 13:15:00,143.206,0.0616908,2024-09-06 14:15:00,143.252,0.0348998,0.046,0.03%,39.0,-11.0,-0.0,-11.0
USDJPY,60m,2024-09-05 15:00:00,143.912,0.0690581,2024-09-06 14:00:00,143.252,0.062466,-0.66,-0.46%,39.0,-11.0,14.0,3.0
USDJPY,90m,2024-09-02 15:00:00,147.011,0.0646878,2024-09-06 13:30:00,143.252,0.0686615,-3.759,-2.56%,39.0,-11.0,44.0,33.0
EURUSD,15m,2024-09-06 13:30:00,1.1138,0.0001553,2024-09-06 14:15:00,1.11,-3.07e-05,-0.0038,-0.34%,77.0,27.0,0.0,27.0
EURUSD,60m,2024-09-06 13:00:00,1.1125,-0.0001174,2024-09-06 14:00:00,1.11,-0.0002337,-0.0025,-0.22%,77.0,27.0,0.0,27.0
EURUSD,90m,2024-09-06 06:00:00,1.1121,4.61e-05,2024-09-06 13:30:00,1.11,-0.0002504,-0.0021,-0.19%,77.0,27.0,0.0,27.0
GBPUSD,15m,2024-09-06 13:30:00,1.3226,0.0004171,2024-09-06 14:15:00,1.3177,0.0001836,-0.005,-0.38%,91.0,41.0,0.0,41.0
GBPUSD,60m,2024-09-06 13:00:00,1.3211,4.61e-05,2024-09-06 14:00:00,1.3177,-3.61e-05,-0.0034,-0.26%,91.0,41.0,14.0,55.0
GBPUSD,90m,2024-09-06 12:00:00,1.3186,-0.0001334,2024-09-06 13:30:00,1.3177,-0.0001498,-0.0009,-0.07%,91.0,41.0,0.0,41.0
AUDUSD,15m,2024-09-06 13:30:00,0.6762,0.0001086,2024-09-06 14:15:00,0.6734,2.76e-05,-0.0028,-0.41%,70.0,20.0,20.0,40.0
AUDUSD,60m,2024-09-06 13:00:00,0.6752,6.09e-05,2024-09-06 14:00:00,0.6734,1.5e-06,-0.0018,-0.26%,70.0,20.0,14.0,34.0
AUDUSD,90m,2024-09-06 00:00:00,0.6744,0.0002204,2024-09-06 13:30:00,0.6734,-3.67e-05,-0.001,-0.15%,70.0,20.0,-11.0,9.0
USDCAD,15m,2024-09-06 13:00:00,1.3496,-4e-07,2024-09-06 14:15:00,1.3522,0.0002772,0.0026,0.19%,12.0,-38.0,0.0,-38.0
USDCAD,60m,2024-09-06 09:00:00,1.3502,6.6e-06,2024-09-06 14:00:00,1.3521,0.0002283,0.0019,0.14%,12.0,-38.0,14.0,-24.0
USDCAD,90m,2024-09-05 15:00:00,1.3523,3.76e-05,2024-09-06 13:30:00,1.3521,0.0001122,-0.0002,-0.02%,12.0,-38.0,0.0,-38.0
