Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-08-28 20:30:00,144.728,0.000445,2024-08-29 01:30:00,144.579,0.0082016,-0.149,-0.10%,48.0,-2.0,0.0,-2.0
USDJPY,60m,2024-08-28 14:00:00,144.847,0.062128,2024-08-29 01:00:00,144.577,-0.012602,-0.27,-0.19%,48.0,-2.0,0.0,-2.0
USDJPY,90m,2024-08-27 07:30:00,144.997,0.1126901,2024-08-29 01:30:00,144.577,0.0116374,-0.42,-0.29%,48.0,-2.0,0.0,-2.0
EURUSD,15m,2024-08-29 00:30:00,1.113,0.0001409,2024-08-29 01:30:00,1.1132,0.0001233,0.0002,0.02%,76.0,26.0,-0.0,26.0
EURUSD,60m,2024-08-28 15:00:00,1.1133,-0.0004446,2024-08-29 01:00:00,1.1132,0.0002106,-0.0001,-0.01%,76.0,26.0,28.0,54.0
EURUSD,90m,2024-08-27 18:00:00,1.1189,3.77e-05,2024-08-29 01:30:00,1.1132,9e-07,-0.0057,-0.51%,76.0,26.0,11.0,37.0
GBPUSD,15m,2024-08-28 17:45:00,1.3187,-0.0001535,2024-08-29 01:30:00,1.3204,0.0001963,0.0018,0.13%,91.0,41.0,10.0,51.0
GBPUSD,60m,2024-08-28 15:00:00,1.3214,-0.0005688,2024-08-29 01:00:00,1.3204,3.5e-06,-0.001,-0.07%,91.0,41.0,28.0,69.0
GBPUSD,90m,2024-08-27 19:30:00,1.3262,0.0004059,2024-08-29 01:30:00,1.3204,-0.0003176,-0.0058,-0.44%,91.0,41.0,-11.0,30.0
AUDUSD,15m,2024-08-29 00:30:00,0.6787,2.97e-05,2024-08-29 01:30:00,0.6796,9.77e-05,0.0009,0.13%,87.0,37.0,0.0,37.0
AUDUSD,60m,2024-08-28 15:00:00,0.6793,-0.000184,2024-08-29 01:00:00,0.6796,8.94e-05,0.0003,0.04%,87.0,37.0,14.0,51.0
AUDUSD,90m,2024-08-28 01:30:00,0.6802,9.94e-05,2024-08-29 01:30:00,0.6796,2.77e-05,-0.0006,-0.08%,87.0,37.0,0.0,37.0
USDCAD,15m,2024-08-28 23:00:00,1.3478,-5.12e-05,2024-08-29 01:30:00,1.3469,-0.0001463,-0.0009,-0.07%,12.0,-38.0,0.0,-38.0
USDCAD,60m,2024-08-28 18:00:00,1.3483,0.0002941,2024-08-29 01:00:00,1.3469,7.67e-05,-0.0014,-0.10%,12.0,-38.0,-14.0,-52.0
USDCAD,90m,2024-08-28 18:00:00,1.3481,0.000481,2024-08-29 01:30:00,1.3469,0.0002499,-0.0012,-0.09%,12.0,-38.0,0.0,-38.0
