Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %,Evaluation,MACD-Price Evaluation,EVALUATION
USDJPY,15m,2024-09-06 09:00:00,142.705,0.0207116,2024-09-06 12:00:00,142.865,0.05523,0.16,0.11%,33.0,-17.0,10.0,-7.0
USDJPY,60m,2024-09-05 15:00:00,143.912,0.0690581,2024-09-06 12:00:00,142.865,0.0077972,-1.047,-0.73%,33.0,-17.0,14.0,-3.0
USDJPY,90m,2024-09-02 15:00:00,147.011,0.0646878,2024-09-06 12:00:00,142.865,0.0199045,-4.146,-2.82%,33.0,-17.0,44.0,27.0
EURUSD,15m,2024-09-06 10:45:00,1.1116,-0.0001004,2024-09-06 12:00:00,1.1111,-8.56e-05,-0.0005,-0.04%,77.0,27.0,0.0,27.0
EURUSD,60m,2024-09-06 07:00:00,1.1123,1.45e-05,2024-09-06 12:00:00,1.1111,-0.000184,-0.0012,-0.11%,77.0,27.0,0.0,27.0
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003311,2024-09-06 12:00:00,1.1111,-0.0001612,0.0036,0.32%,77.0,27.0,-22.0,5.0
GBPUSD,15m,2024-09-06 10:45:00,1.3176,-0.0001318,2024-09-06 12:00:00,1.3178,1.9e-05,0.0003,0.02%,90.0,40.0,0.0,40.0
GBPUSD,60m,2024-09-06 07:00:00,1.3189,-3.5e-05,2024-09-06 12:00:00,1.3178,-0.0001905,-0.0011,-0.08%,90.0,40.0,0.0,40.0
GBPUSD,90m,2024-09-06 06:00:00,1.3184,-1.4e-06,2024-09-06 12:00:00,1.3178,-0.0001833,-0.0006,-0.04%,90.0,40.0,0.0,40.0
AUDUSD,15m,2024-09-06 11:15:00,0.6742,0.0001043,2024-09-06 12:00:00,0.6739,3.76e-05,-0.0003,-0.05%,68.0,18.0,0.0,18.0
AUDUSD,60m,2024-09-05 22:00:00,0.6744,0.000139,2024-09-06 12:00:00,0.6739,-1.51e-05,-0.0005,-0.07%,68.0,18.0,0.0,18.0
AUDUSD,90m,2024-09-06 00:00:00,0.6744,0.0002204,2024-09-06 12:00:00,0.6739,1.41e-05,-0.0005,-0.08%,68.0,18.0,0.0,18.0
USDCAD,15m,2024-09-06 09:30:00,1.3504,0.0001264,2024-09-06 12:00:00,1.3495,-3.42e-05,-0.0009,-0.07%,13.0,-37.0,-10.0,-47.0
USDCAD,60m,2024-09-06 09:00:00,1.3502,6.6e-06,2024-09-06 12:00:00,1.3495,1.69e-05,-0.0007,-0.05%,13.0,-37.0,0.0,-37.0
USDCAD,90m,2024-09-05 15:00:00,1.3523,3.76e-05,2024-09-06 12:00:00,1.3495,-3.46e-05,-0.0028,-0.21%,13.0,-37.0,0.0,-37.0
