Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-02 14:15:00,147.1210,0.0041141,2024-09-02 20:00:00,146.8610,-0.0160945,-0.2600,-0.18%,55.00%
USDJPY,60m,2024-09-02 00:00:00,146.3990,0.0801956,2024-09-02 20:00:00,146.8610,-0.0266364,0.4620,0.32%,55.00%
USDJPY,90m,2024-08-29 13:30:00,145.3630,0.0557053,2024-09-02 19:30:00,146.8610,0.0087043,1.4980,1.03%,55.00%
EURUSD,15m,2024-09-02 16:00:00,1.1073,0.0000053,2024-09-02 20:00:00,1.1075,0.0000362,0.0002,0.02%,54.00%
EURUSD,60m,2024-09-02 10:00:00,1.1073,0.0003558,2024-09-02 20:00:00,1.1075,0.0001785,0.0002,0.02%,54.00%
EURUSD,90m,2024-08-29 04:30:00,1.1140,0.0001981,2024-09-02 19:30:00,1.1075,0.0003310,-0.0064,-0.58%,54.00%
GBPUSD,15m,2024-09-02 15:45:00,1.3153,0.0001103,2024-09-02 20:00:00,1.3147,0.0000000,-0.0006,-0.05%,90.00%
GBPUSD,60m,2024-09-02 15:00:00,1.3153,0.0003663,2024-09-02 20:00:00,1.3147,0.0002446,-0.0006,-0.05%,90.00%
GBPUSD,90m,2024-08-30 07:30:00,1.3192,0.0001862,2024-09-02 19:30:00,1.3147,0.0003554,-0.0045,-0.34%,90.00%
AUDUSD,15m,2024-09-02 19:15:00,0.6796,0.0000459,2024-09-02 20:00:00,0.6795,-0.0000007,-0.0001,-0.02%,87.00%
AUDUSD,60m,2024-09-02 09:00:00,0.6785,0.0002569,2024-09-02 20:00:00,0.6795,0.0002614,0.0010,0.15%,87.00%
AUDUSD,90m,2024-08-29 10:30:00,0.6823,0.0003638,2024-09-02 19:30:00,0.6795,0.0003137,-0.0028,-0.42%,87.00%
USDCAD,15m,2024-09-02 18:15:00,1.3492,-0.0000777,2024-09-02 20:00:00,1.3491,-0.0000250,-0.0001,-0.00%,9.00%
USDCAD,60m,2024-09-02 14:00:00,1.3501,-0.0000174,2024-09-02 20:00:00,1.3491,-0.0000972,-0.0009,-0.07%,9.00%
USDCAD,90m,2024-08-30 16:30:00,1.3502,0.0001433,2024-09-02 19:30:00,1.3491,-0.0000966,-0.0011,-0.08%,9.00%
