Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-26 01:45:00,143.7080,-0.0083550,2024-08-26 02:15:00,143.6280,-0.0198431,-0.0800,-0.06%,47.00%
USDJPY,60m,2024-08-23 14:00:00,146.2470,0.0232208,2024-08-26 02:00:00,143.6280,-0.1662626,-2.6190,-1.79%,47.00%
USDJPY,90m,2024-08-22 16:30:00,146.3250,0.1571932,2024-08-26 01:30:00,143.6280,-0.2428143,-2.6970,-1.84%,47.00%
EURUSD,15m,2024-08-26 01:15:00,1.1202,0.0000540,2024-08-26 02:15:00,1.1202,0.0001000,0.0000,0.00%,90.00%
EURUSD,60m,2024-08-23 07:00:00,1.1132,0.0001929,2024-08-26 02:00:00,1.1202,0.0004079,0.0070,0.63%,90.00%
EURUSD,90m,2024-08-21 18:00:00,1.1176,0.0001520,2024-08-26 01:30:00,1.1202,0.0007656,0.0026,0.24%,90.00%
GBPUSD,15m,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93.00%
GBPUSD,60m,2024-08-23 09:00:00,1.3129,0.0002099,2024-08-26 02:00:00,1.3220,0.0003583,0.0091,0.69%,93.00%
GBPUSD,90m,2024-08-23 15:00:00,1.3221,0.0006112,2024-08-26 01:30:00,1.3220,0.0007753,-0.0001,-0.01%,93.00%
AUDUSD,15m,2024-08-26 00:15:00,0.6792,0.0000097,2024-08-26 02:15:00,0.6796,0.0000600,0.0004,0.05%,89.00%
AUDUSD,60m,2024-08-23 21:00:00,0.6798,0.0007357,2024-08-26 02:00:00,0.6796,0.0002820,-0.0002,-0.03%,89.00%
AUDUSD,90m,2024-08-21 18:00:00,0.6761,-0.0001143,2024-08-26 01:30:00,0.6796,0.0007356,0.0035,0.52%,89.00%
USDCAD,15m,2024-08-26 01:00:00,1.3513,0.0000105,2024-08-26 02:15:00,1.3499,-0.0001185,-0.0014,-0.10%,12.00%
USDCAD,60m,2024-08-23 19:00:00,1.3513,-0.0009162,2024-08-26 02:00:00,1.3499,-0.0002126,-0.0013,-0.10%,12.00%
USDCAD,90m,2024-08-22 21:00:00,1.3613,0.0004905,2024-08-26 01:30:00,1.3499,-0.0006516,-0.0114,-0.84%,12.00%
