Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-27 09:30:00,145.1040,0.0240325,2024-08-27 11:15:00,144.7790,-0.0324867,-0.3250,-0.22%,48.00%
USDJPY,60m,2024-08-27 09:00:00,145.0590,0.0651600,2024-08-27 11:00:00,144.7790,0.0317287,-0.2800,-0.19%,48.00%
USDJPY,90m,2024-08-22 16:30:00,146.3250,0.1571932,2024-08-27 10:30:00,144.7790,0.0896962,-1.5460,-1.06%,48.00%
EURUSD,15m,2024-08-27 10:00:00,1.1177,0.0000505,2024-08-27 11:15:00,1.1169,-0.0000269,-0.0007,-0.07%,88.00%
EURUSD,60m,2024-08-26 15:00:00,1.1179,-0.0003980,2024-08-27 11:00:00,1.1169,0.0000038,-0.0010,-0.09%,88.00%
EURUSD,90m,2024-08-26 00:00:00,1.1202,0.0008235,2024-08-27 10:30:00,1.1169,-0.0001309,-0.0033,-0.29%,88.00%
GBPUSD,15m,2024-08-27 10:30:00,1.3242,0.0003688,2024-08-27 11:15:00,1.3233,0.0002151,-0.0008,-0.06%,93.00%
GBPUSD,60m,2024-08-26 15:00:00,1.3204,-0.0004347,2024-08-27 11:00:00,1.3233,0.0003949,0.0029,0.22%,93.00%
GBPUSD,90m,2024-08-23 15:00:00,1.3221,0.0006112,2024-08-27 10:30:00,1.3233,0.0001176,0.0012,0.09%,93.00%
AUDUSD,15m,2024-08-27 10:15:00,0.6785,-0.0000171,2024-08-27 11:15:00,0.6783,0.0000155,-0.0001,-0.02%,88.00%
AUDUSD,60m,2024-08-27 06:00:00,0.6787,0.0000473,2024-08-27 11:00:00,0.6783,-0.0000127,-0.0004,-0.06%,88.00%
AUDUSD,90m,2024-08-27 06:00:00,0.6787,-0.0000873,2024-08-27 10:30:00,0.6783,-0.0001022,-0.0004,-0.06%,88.00%
USDCAD,15m,2024-08-27 09:45:00,1.3473,-0.0000882,2024-08-27 11:15:00,1.3468,-0.0000712,-0.0005,-0.04%,11.00%
USDCAD,60m,2024-08-26 20:00:00,1.3487,0.0000616,2024-08-27 11:00:00,1.3468,0.0000556,-0.0019,-0.14%,11.00%
USDCAD,90m,2024-08-22 21:00:00,1.3613,0.0004905,2024-08-27 10:30:00,1.3468,0.0001731,-0.0145,-1.07%,11.00%
