Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-26 19:30:00,144.6260,-0.0003078,2024-08-27 00:15:00,144.2710,-0.0421533,-0.3550,-0.25%,48.00%
USDJPY,60m,2024-08-26 20:00:00,144.5650,0.1258046,2024-08-27 00:00:00,144.2710,0.1010988,-0.2940,-0.20%,48.00%
USDJPY,90m,2024-08-22 16:30:00,146.3250,0.1571932,2024-08-27 00:00:00,144.2720,0.0972575,-2.0530,-1.40%,48.00%
EURUSD,15m,2024-08-26 18:00:00,1.1178,0.0001291,2024-08-27 00:15:00,1.1169,-0.0000075,-0.0009,-0.08%,87.00%
EURUSD,60m,2024-08-26 15:00:00,1.1179,-0.0003980,2024-08-27 00:00:00,1.1169,-0.0002568,-0.0010,-0.09%,87.00%
EURUSD,90m,2024-08-26 00:00:00,1.1202,0.0008235,2024-08-27 00:00:00,1.1169,-0.0003596,-0.0033,-0.29%,87.00%
GBPUSD,15m,2024-08-26 18:00:00,1.3206,0.0000949,2024-08-27 00:15:00,1.3193,-0.0000140,-0.0013,-0.10%,93.00%
GBPUSD,60m,2024-08-26 15:00:00,1.3204,-0.0004347,2024-08-27 00:00:00,1.3193,-0.0003698,-0.0012,-0.09%,93.00%
GBPUSD,90m,2024-08-26 16:30:00,1.3199,-0.0004903,2024-08-27 00:00:00,1.3193,-0.0005345,-0.0006,-0.05%,93.00%
AUDUSD,15m,2024-08-26 19:45:00,0.6780,-0.0000251,2024-08-27 00:15:00,0.6775,-0.0000548,-0.0005,-0.07%,87.00%
AUDUSD,60m,2024-08-26 17:00:00,0.6784,-0.0001826,2024-08-27 00:00:00,0.6775,-0.0001859,-0.0010,-0.14%,87.00%
AUDUSD,90m,2024-08-23 19:30:00,0.6797,0.0009689,2024-08-27 00:00:00,0.6775,-0.0002350,-0.0022,-0.33%,87.00%
USDCAD,15m,2024-08-26 19:00:00,1.3478,0.0000681,2024-08-27 00:15:00,1.3479,0.0001401,0.0001,0.01%,11.00%
USDCAD,60m,2024-08-26 16:00:00,1.3485,-0.0000275,2024-08-27 00:00:00,1.3479,0.0000633,-0.0005,-0.04%,11.00%
USDCAD,90m,2024-08-22 21:00:00,1.3613,0.0004905,2024-08-27 00:00:00,1.3479,0.0000156,-0.0134,-0.98%,11.00%
