Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-03 01:45:00,147.1210,0.0220087,2024-09-03 03:00:00,146.6810,-0.0228721,-0.4400,-0.30%,53.00%
USDJPY,60m,2024-09-03 01:00:00,147.1210,-0.0390462,2024-09-03 03:00:00,146.6810,-0.0728836,-0.4400,-0.30%,53.00%
USDJPY,90m,2024-08-29 13:30:00,145.3630,0.0557052,2024-09-03 03:00:00,146.6810,-0.0667917,1.3180,0.91%,53.00%
EURUSD,15m,2024-09-03 01:15:00,1.1072,-0.0000411,2024-09-03 03:00:00,1.1072,0.0000013,0.0000,0.00%,55.00%
EURUSD,60m,2024-09-02 20:00:00,1.1075,0.0001785,2024-09-03 03:00:00,1.1072,0.0000062,-0.0004,-0.03%,55.00%
EURUSD,90m,2024-08-29 04:30:00,1.1140,0.0001981,2024-09-03 03:00:00,1.1072,0.0001917,-0.0068,-0.61%,55.00%
GBPUSD,15m,2024-09-03 01:15:00,1.3145,-0.0000278,2024-09-03 03:00:00,1.3144,0.0000110,-0.0002,-0.01%,90.00%
GBPUSD,60m,2024-09-02 15:00:00,1.3153,0.0003663,2024-09-03 03:00:00,1.3144,0.0000432,-0.0010,-0.07%,90.00%
GBPUSD,90m,2024-09-02 19:30:00,1.3148,0.0003609,2024-09-03 03:00:00,1.3144,0.0002361,-0.0004,-0.03%,90.00%
AUDUSD,15m,2024-09-03 02:45:00,0.6782,-0.0001095,2024-09-03 03:00:00,0.6778,-0.0001276,-0.0005,-0.07%,87.00%
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-03 03:00:00,0.6778,-0.0001053,-0.0018,-0.26%,87.00%
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-03 03:00:00,0.6778,0.0000380,-0.0019,-0.27%,87.00%
USDCAD,15m,2024-09-03 02:30:00,1.3504,0.0000747,2024-09-03 03:00:00,1.3503,0.0000756,-0.0001,-0.01%,9.00%
USDCAD,60m,2024-09-02 14:00:00,1.3501,-0.0000174,2024-09-03 03:00:00,1.3503,0.0000551,0.0003,0.02%,9.00%
USDCAD,90m,2024-09-02 22:30:00,1.3498,-0.0000652,2024-09-03 03:00:00,1.3503,0.0000006,0.0005,0.04%,9.00%
