Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-26 01:45:00,143.7080,-0.0083550,2024-08-26 02:30:00,143.6360,-0.0173425,-0.0720,-0.05%,47.00%
USDJPY,60m,2024-08-23 14:00:00,146.2470,0.0232208,2024-08-26 02:00:00,143.6360,-0.1657523,-2.6110,-1.79%,47.00%
USDJPY,90m,2024-08-22 16:30:00,146.3250,0.1571932,2024-08-26 01:30:00,143.6360,-0.2423041,-2.6890,-1.84%,47.00%
EURUSD,15m,2024-08-26 02:15:00,1.1203,0.0001080,2024-08-26 02:30:00,1.1201,0.0000960,-0.0003,-0.02%,90.00%
EURUSD,60m,2024-08-23 07:00:00,1.1132,0.0001929,2024-08-26 02:00:00,1.1201,0.0003999,0.0069,0.62%,90.00%
EURUSD,90m,2024-08-21 18:00:00,1.1176,0.0001520,2024-08-26 01:30:00,1.1201,0.0007576,0.0025,0.22%,90.00%
GBPUSD,15m,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93.00%
GBPUSD,60m,2024-08-23 09:00:00,1.3129,0.0002099,2024-08-26 02:00:00,1.3218,0.0003449,0.0089,0.68%,93.00%
GBPUSD,90m,2024-08-23 15:00:00,1.3221,0.0006112,2024-08-26 01:30:00,1.3218,0.0007619,-0.0003,-0.02%,93.00%
AUDUSD,15m,2024-08-26 02:00:00,0.6796,0.0000451,2024-08-26 02:30:00,0.6793,0.0000455,-0.0003,-0.05%,89.00%
AUDUSD,60m,2024-08-23 21:00:00,0.6798,0.0007357,2024-08-26 02:00:00,0.6793,0.0002641,-0.0005,-0.07%,89.00%
AUDUSD,90m,2024-08-21 18:00:00,0.6761,-0.0001143,2024-08-26 01:30:00,0.6793,0.0007176,0.0032,0.47%,89.00%
USDCAD,15m,2024-08-26 01:00:00,1.3513,0.0000105,2024-08-26 02:30:00,1.3502,-0.0001003,-0.0012,-0.09%,12.00%
USDCAD,60m,2024-08-23 19:00:00,1.3513,-0.0009162,2024-08-26 02:00:00,1.3502,-0.0001979,-0.0011,-0.08%,12.00%
USDCAD,90m,2024-08-22 21:00:00,1.3613,0.0004905,2024-08-26 01:30:00,1.3502,-0.0006370,-0.0111,-0.82%,12.00%
