Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-03 03:15:00,146.7190,-0.0260343,2024-09-03 05:45:00,146.4570,-0.0261668,-0.2620,-0.18%,47.00%
USDJPY,60m,2024-09-03 01:00:00,147.1210,-0.0390462,2024-09-03 05:00:00,146.4570,-0.0990184,-0.6640,-0.45%,47.00%
USDJPY,90m,2024-08-29 13:30:00,145.3630,0.0557052,2024-09-03 04:30:00,146.4570,-0.0936850,1.0940,0.75%,47.00%
EURUSD,15m,2024-09-03 03:00:00,1.1072,0.0000013,2024-09-03 05:45:00,1.1058,-0.0000832,-0.0013,-0.12%,52.00%
EURUSD,60m,2024-09-02 20:00:00,1.1075,0.0001785,2024-09-03 05:00:00,1.1058,-0.0001249,-0.0017,-0.15%,52.00%
EURUSD,90m,2024-08-29 04:30:00,1.1140,0.0001981,2024-09-03 04:30:00,1.1058,0.0000509,-0.0081,-0.73%,52.00%
GBPUSD,15m,2024-09-03 03:00:00,1.3146,0.0000297,2024-09-03 05:45:00,1.3127,-0.0001292,-0.0020,-0.15%,90.00%
GBPUSD,60m,2024-09-02 15:00:00,1.3153,0.0003663,2024-09-03 05:00:00,1.3127,-0.0001275,-0.0026,-0.20%,90.00%
GBPUSD,90m,2024-09-02 19:30:00,1.3148,0.0003609,2024-09-03 04:30:00,1.3127,0.0000567,-0.0021,-0.16%,90.00%
AUDUSD,15m,2024-09-03 02:45:00,0.6782,-0.0001095,2024-09-03 05:45:00,0.6741,-0.0003350,-0.0041,-0.60%,83.00%
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-03 05:00:00,0.6741,-0.0005264,-0.0054,-0.79%,83.00%
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-03 04:30:00,0.6741,-0.0003462,-0.0055,-0.81%,83.00%
USDCAD,15m,2024-09-03 05:30:00,1.3529,0.0002254,2024-09-03 05:45:00,1.3526,0.0001781,-0.0003,-0.03%,12.00%
USDCAD,60m,2024-09-02 14:00:00,1.3501,-0.0000174,2024-09-03 05:00:00,1.3526,0.0002992,0.0025,0.19%,12.00%
USDCAD,90m,2024-09-02 22:30:00,1.3498,-0.0000652,2024-09-03 04:30:00,1.3526,0.0002426,0.0027,0.20%,12.00%
