Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-06 09:00:00,142.7050,0.0207116,2024-09-06 13:15:00,143.1250,0.0565220,0.4200,0.29%,37.00%
USDJPY,60m,2024-09-05 15:00:00,143.9120,0.0690581,2024-09-06 13:00:00,143.1210,0.0440381,-0.7910,-0.55%,37.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646878,2024-09-06 12:00:00,143.1210,0.0362416,-3.8900,-2.65%,37.00%
EURUSD,15m,2024-09-06 12:30:00,1.1111,-0.0000748,2024-09-06 13:15:00,1.1105,-0.0000807,-0.0006,-0.06%,76.00%
EURUSD,60m,2024-09-06 07:00:00,1.1123,0.0000145,2024-09-06 13:00:00,1.1105,-0.0002435,-0.0019,-0.17%,76.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003311,2024-09-06 12:00:00,1.1105,-0.0002006,0.0030,0.27%,76.00%
GBPUSD,15m,2024-09-06 12:45:00,1.3179,0.0000667,2024-09-06 13:15:00,1.3172,0.0000336,-0.0006,-0.05%,90.00%
GBPUSD,60m,2024-09-06 07:00:00,1.3189,-0.0000350,2024-09-06 13:00:00,1.3172,-0.0002015,-0.0017,-0.13%,90.00%
GBPUSD,90m,2024-09-06 06:00:00,1.3184,-0.0000014,2024-09-06 12:00:00,1.3172,-0.0002210,-0.0012,-0.09%,90.00%
AUDUSD,15m,2024-09-06 10:45:00,0.6742,0.0000971,2024-09-06 13:15:00,0.6727,-0.0001153,-0.0015,-0.22%,68.00%
AUDUSD,60m,2024-09-06 10:00:00,0.6742,-0.0000163,2024-09-06 13:00:00,0.6727,-0.0000965,-0.0015,-0.22%,68.00%
AUDUSD,90m,2024-09-06 00:00:00,0.6744,0.0002204,2024-09-06 12:00:00,0.6727,-0.0000599,-0.0017,-0.25%,68.00%
USDCAD,15m,2024-09-06 09:30:00,1.3504,0.0001264,2024-09-06 13:15:00,1.3497,0.0000246,-0.0007,-0.05%,13.00%
USDCAD,60m,2024-09-06 09:00:00,1.3502,0.0000066,2024-09-06 13:00:00,1.3497,0.0000349,-0.0005,-0.04%,13.00%
USDCAD,90m,2024-09-05 15:00:00,1.3523,0.0000376,2024-09-06 12:00:00,1.3497,-0.0000263,-0.0027,-0.20%,13.00%
