Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-03 18:45:00,145.8960,0.0361262,2024-09-04 00:15:00,145.1480,-0.0539870,-0.7480,-0.51%,42.00%
USDJPY,60m,2024-09-03 18:00:00,145.8960,-0.0491414,2024-09-04 00:00:00,145.1480,-0.0584489,-0.7480,-0.51%,42.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646880,2024-09-04 00:00:00,145.1480,-0.1336534,-1.8630,-1.27%,42.00%
EURUSD,15m,2024-09-03 20:45:00,1.1045,0.0001114,2024-09-04 00:15:00,1.1052,0.0001633,0.0007,0.07%,45.00%
EURUSD,60m,2024-09-03 14:00:00,1.1066,-0.0000780,2024-09-04 00:00:00,1.1052,0.0000465,-0.0013,-0.12%,45.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003310,2024-09-04 00:00:00,1.1052,0.0000122,-0.0023,-0.21%,45.00%
GBPUSD,15m,2024-09-03 18:15:00,1.3099,-0.0000372,2024-09-04 00:15:00,1.3114,0.0002494,0.0015,0.12%,87.00%
GBPUSD,60m,2024-09-03 13:00:00,1.3130,-0.0000573,2024-09-04 00:00:00,1.3114,0.0000326,-0.0016,-0.12%,87.00%
GBPUSD,90m,2024-09-02 19:30:00,1.3148,0.0003609,2024-09-04 00:00:00,1.3114,-0.0000220,-0.0033,-0.25%,87.00%
AUDUSD,15m,2024-09-03 20:15:00,0.6719,0.0000926,2024-09-04 00:15:00,0.6715,0.0000699,-0.0003,-0.05%,67.00%
AUDUSD,60m,2024-09-02 18:00:00,0.6795,0.0003012,2024-09-04 00:00:00,0.6715,-0.0000819,-0.0080,-1.18%,67.00%
AUDUSD,90m,2024-09-02 18:00:00,0.6796,0.0003049,2024-09-04 00:00:00,0.6715,-0.0003048,-0.0081,-1.19%,67.00%
USDCAD,15m,2024-09-03 20:30:00,1.3553,-0.0000703,2024-09-04 00:15:00,1.3543,-0.0001188,-0.0010,-0.07%,19.00%
USDCAD,60m,2024-09-03 18:00:00,1.3554,0.0002081,2024-09-04 00:00:00,1.3543,-0.0000607,-0.0011,-0.08%,19.00%
USDCAD,90m,2024-09-03 18:00:00,1.3552,0.0003555,2024-09-04 00:00:00,1.3543,0.0001156,-0.0010,-0.07%,19.00%
