Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-28 20:30:00,144.7280,0.0004450,2024-08-29 00:15:00,144.2770,-0.0411322,-0.4510,-0.31%,48.00%
USDJPY,60m,2024-08-28 14:00:00,144.8470,0.0621280,2024-08-29 00:00:00,144.2770,-0.0285281,-0.5700,-0.39%,48.00%
USDJPY,90m,2024-08-27 07:30:00,144.9970,0.1126901,2024-08-29 00:00:00,144.2770,-0.0011571,-0.7200,-0.50%,48.00%
EURUSD,15m,2024-08-28 20:15:00,1.1120,0.0000996,2024-08-29 00:15:00,1.1127,0.0001323,0.0007,0.07%,76.00%
EURUSD,60m,2024-08-28 15:00:00,1.1133,-0.0004446,2024-08-29 00:00:00,1.1127,0.0001344,-0.0006,-0.06%,76.00%
EURUSD,90m,2024-08-27 18:00:00,1.1189,0.0000377,2024-08-29 00:00:00,1.1127,-0.0001410,-0.0062,-0.56%,76.00%
GBPUSD,15m,2024-08-28 17:45:00,1.3187,-0.0001535,2024-08-29 00:15:00,1.3193,0.0001368,0.0006,0.04%,91.00%
GBPUSD,60m,2024-08-28 15:00:00,1.3214,-0.0005688,2024-08-29 00:00:00,1.3193,-0.0001427,-0.0021,-0.16%,91.00%
GBPUSD,90m,2024-08-27 19:30:00,1.3262,0.0004059,2024-08-29 00:00:00,1.3193,-0.0005319,-0.0070,-0.53%,91.00%
AUDUSD,15m,2024-08-28 23:15:00,0.6786,0.0000766,2024-08-29 00:15:00,0.6786,0.0000354,-0.0000,-0.01%,87.00%
AUDUSD,60m,2024-08-28 15:00:00,0.6793,-0.0001840,2024-08-29 00:00:00,0.6786,0.0000147,-0.0007,-0.10%,87.00%
AUDUSD,90m,2024-08-28 01:30:00,0.6802,0.0000994,2024-08-29 00:00:00,0.6786,-0.0000954,-0.0016,-0.23%,87.00%
USDCAD,15m,2024-08-28 23:00:00,1.3478,-0.0000512,2024-08-29 00:15:00,1.3475,-0.0000719,-0.0003,-0.02%,12.00%
USDCAD,60m,2024-08-28 06:00:00,1.3464,0.0002689,2024-08-29 00:00:00,1.3475,0.0001542,0.0011,0.08%,12.00%
USDCAD,90m,2024-08-27 12:00:00,1.3473,0.0001652,2024-08-29 00:00:00,1.3475,0.0003738,0.0002,0.01%,12.00%
