Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-28 03:45:00,144.4360,0.0472758,2024-08-28 04:15:00,144.3360,0.0331584,-0.1000,-0.07%,49.00%
USDJPY,60m,2024-08-27 09:00:00,145.0590,0.0651600,2024-08-28 04:00:00,144.3360,0.0340728,-0.7230,-0.50%,49.00%
USDJPY,90m,2024-08-27 07:30:00,144.9970,0.1126900,2024-08-28 03:00:00,144.3360,0.0000213,-0.6610,-0.46%,49.00%
EURUSD,15m,2024-08-28 02:30:00,1.1182,-0.0001015,2024-08-28 04:15:00,1.1169,-0.0001579,-0.0012,-0.11%,88.00%
EURUSD,60m,2024-08-27 19:00:00,1.1189,0.0002011,2024-08-28 04:00:00,1.1169,-0.0001234,-0.0020,-0.18%,88.00%
EURUSD,90m,2024-08-26 00:00:00,1.1202,0.0008235,2024-08-28 03:00:00,1.1169,-0.0000345,-0.0033,-0.29%,88.00%
GBPUSD,15m,2024-08-27 23:00:00,1.3260,-0.0001349,2024-08-28 04:15:00,1.3248,-0.0001722,-0.0012,-0.09%,93.00%
GBPUSD,60m,2024-08-27 20:00:00,1.3262,0.0004395,2024-08-28 04:00:00,1.3248,-0.0001613,-0.0014,-0.11%,93.00%
GBPUSD,90m,2024-08-27 19:30:00,1.3262,0.0004059,2024-08-28 03:00:00,1.3248,0.0000757,-0.0014,-0.11%,93.00%
AUDUSD,15m,2024-08-28 02:30:00,0.6810,0.0000502,2024-08-28 04:15:00,0.6799,0.0000176,-0.0011,-0.16%,88.00%
AUDUSD,60m,2024-08-27 12:00:00,0.6784,-0.0000056,2024-08-28 04:00:00,0.6799,0.0001020,0.0015,0.22%,88.00%
AUDUSD,90m,2024-08-23 19:30:00,0.6797,0.0009689,2024-08-28 03:00:00,0.6799,0.0000973,0.0002,0.03%,88.00%
USDCAD,15m,2024-08-28 04:00:00,1.3452,0.0001130,2024-08-28 04:15:00,1.3449,0.0001029,-0.0003,-0.02%,11.00%
USDCAD,60m,2024-08-27 12:00:00,1.3478,0.0000675,2024-08-28 04:00:00,1.3449,0.0001190,-0.0028,-0.21%,11.00%
USDCAD,90m,2024-08-27 12:00:00,1.3473,0.0001652,2024-08-28 03:00:00,1.3449,0.0000819,-0.0024,-0.18%,11.00%
