Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-27 09:30:00,145.1040,0.0240325,2024-08-27 10:45:00,144.7990,-0.0264052,-0.3050,-0.21%,48.00%
USDJPY,60m,2024-08-27 09:00:00,145.0590,0.0651600,2024-08-27 10:00:00,144.8010,0.0467749,-0.2580,-0.18%,48.00%
USDJPY,90m,2024-08-22 16:30:00,146.3250,0.1571932,2024-08-27 10:30:00,144.8010,0.0910995,-1.5240,-1.04%,48.00%
EURUSD,15m,2024-08-27 10:00:00,1.1177,0.0000505,2024-08-27 10:45:00,1.1173,0.0000368,-0.0004,-0.03%,88.00%
EURUSD,60m,2024-08-26 15:00:00,1.1179,-0.0003980,2024-08-27 10:00:00,1.1173,0.0000101,-0.0006,-0.06%,88.00%
EURUSD,90m,2024-08-26 00:00:00,1.1202,0.0008235,2024-08-27 10:30:00,1.1173,-0.0001070,-0.0029,-0.26%,88.00%
GBPUSD,15m,2024-08-27 10:30:00,1.3242,0.0003688,2024-08-27 10:45:00,1.3237,0.0003429,-0.0005,-0.04%,93.00%
GBPUSD,60m,2024-08-26 15:00:00,1.3204,-0.0004347,2024-08-27 10:00:00,1.3237,0.0003175,0.0033,0.25%,93.00%
GBPUSD,90m,2024-08-26 16:30:00,1.3199,-0.0004903,2024-08-27 10:30:00,1.3237,0.0001411,0.0038,0.29%,93.00%
AUDUSD,15m,2024-08-27 09:15:00,0.6782,-0.0001133,2024-08-27 10:45:00,0.6784,0.0000168,0.0002,0.03%,87.00%
AUDUSD,60m,2024-08-27 06:00:00,0.6787,0.0000473,2024-08-27 10:00:00,0.6784,-0.0000161,-0.0003,-0.05%,87.00%
AUDUSD,90m,2024-08-27 06:00:00,0.6787,-0.0000873,2024-08-27 10:30:00,0.6784,-0.0000963,-0.0003,-0.04%,87.00%
USDCAD,15m,2024-08-27 09:45:00,1.3473,-0.0000882,2024-08-27 10:45:00,1.3467,-0.0001175,-0.0006,-0.05%,11.00%
USDCAD,60m,2024-08-26 20:00:00,1.3487,0.0000616,2024-08-27 10:00:00,1.3467,0.0000878,-0.0020,-0.15%,11.00%
USDCAD,90m,2024-08-22 21:00:00,1.3613,0.0004905,2024-08-27 10:30:00,1.3467,0.0001661,-0.0146,-1.07%,11.00%
