Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-05 03:45:00,143.8280,0.0477202,2024-09-05 05:30:00,143.5490,0.0068967,-0.2790,-0.19%,34.00%
USDJPY,60m,2024-09-05 03:00:00,143.8280,0.0048795,2024-09-05 05:00:00,143.5490,0.0233163,-0.2790,-0.19%,34.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646884,2024-09-05 04:30:00,143.5490,-0.0549423,-3.4620,-2.35%,34.00%
EURUSD,15m,2024-09-05 03:30:00,1.1085,-0.0000267,2024-09-05 05:30:00,1.1079,-0.0000668,-0.0006,-0.06%,62.00%
EURUSD,60m,2024-09-04 23:00:00,1.1088,0.0002009,2024-09-05 05:00:00,1.1079,-0.0000726,-0.0009,-0.08%,62.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003310,2024-09-05 04:30:00,1.1079,0.0001444,0.0004,0.03%,62.00%
GBPUSD,15m,2024-09-05 03:30:00,1.3154,0.0000654,2024-09-05 05:30:00,1.3145,-0.0000824,-0.0009,-0.07%,89.00%
GBPUSD,60m,2024-09-04 15:00:00,1.3161,0.0005051,2024-09-05 05:00:00,1.3145,-0.0000094,-0.0016,-0.12%,89.00%
GBPUSD,90m,2024-09-04 16:30:00,1.3150,0.0005653,2024-09-05 04:30:00,1.3145,0.0002237,-0.0005,-0.04%,89.00%
AUDUSD,15m,2024-09-05 03:30:00,0.6730,0.0000744,2024-09-05 05:30:00,0.6722,-0.0000634,-0.0008,-0.12%,67.00%
AUDUSD,60m,2024-09-04 21:00:00,0.6727,0.0002142,2024-09-05 05:00:00,0.6722,0.0000641,-0.0005,-0.07%,67.00%
AUDUSD,90m,2024-09-04 13:30:00,0.6733,0.0004000,2024-09-05 04:30:00,0.6722,0.0002649,-0.0011,-0.16%,67.00%
USDCAD,15m,2024-09-05 02:00:00,1.3509,0.0000988,2024-09-05 05:30:00,1.3511,0.0000715,0.0002,0.02%,14.00%
USDCAD,60m,2024-09-04 18:00:00,1.3523,-0.0004684,2024-09-05 05:00:00,1.3511,-0.0000486,-0.0012,-0.09%,14.00%
USDCAD,90m,2024-09-04 12:00:00,1.3558,-0.0000525,2024-09-05 04:30:00,1.3511,-0.0003505,-0.0047,-0.35%,14.00%
