Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-08-28 08:45:00,144.5610,-0.0099804,2024-08-28 10:00:00,144.2080,-0.0356877,-0.3530,-0.24%,50.00%
USDJPY,60m,2024-08-28 08:00:00,144.5610,0.0638934,2024-08-28 10:00:00,144.2060,0.0317651,-0.3550,-0.25%,50.00%
USDJPY,90m,2024-08-27 07:30:00,144.9970,0.1126900,2024-08-28 09:00:00,144.2060,0.0363035,-0.7910,-0.55%,50.00%
EURUSD,15m,2024-08-28 08:45:00,1.1161,0.0001383,2024-08-28 10:00:00,1.1146,0.0000055,-0.0015,-0.13%,83.00%
EURUSD,60m,2024-08-28 08:00:00,1.1161,-0.0003368,2024-08-28 10:00:00,1.1146,-0.0003924,-0.0015,-0.13%,83.00%
EURUSD,90m,2024-08-27 18:00:00,1.1189,0.0000377,2024-08-28 09:00:00,1.1146,-0.0003893,-0.0044,-0.39%,83.00%
GBPUSD,15m,2024-08-28 09:00:00,1.3240,0.0001358,2024-08-28 10:00:00,1.3233,0.0000565,-0.0007,-0.05%,93.00%
GBPUSD,60m,2024-08-27 20:00:00,1.3262,0.0004395,2024-08-28 10:00:00,1.3233,-0.0004599,-0.0029,-0.22%,93.00%
GBPUSD,90m,2024-08-27 19:30:00,1.3262,0.0004059,2024-08-28 09:00:00,1.3233,-0.0003951,-0.0029,-0.22%,93.00%
AUDUSD,15m,2024-08-28 09:00:00,0.6797,0.0000303,2024-08-28 10:00:00,0.6797,0.0000403,0.0001,0.01%,87.00%
AUDUSD,60m,2024-08-28 02:00:00,0.6802,0.0000931,2024-08-28 10:00:00,0.6797,-0.0000270,-0.0004,-0.07%,87.00%
AUDUSD,90m,2024-08-28 01:30:00,0.6802,0.0000994,2024-08-28 09:00:00,0.6797,-0.0000115,-0.0004,-0.07%,87.00%
USDCAD,15m,2024-08-28 07:00:00,1.3467,0.0001890,2024-08-28 10:00:00,1.3459,-0.0000138,-0.0007,-0.05%,11.00%
USDCAD,60m,2024-08-28 06:00:00,1.3464,0.0002689,2024-08-28 10:00:00,1.3459,0.0002841,-0.0004,-0.03%,11.00%
USDCAD,90m,2024-08-27 12:00:00,1.3473,0.0001652,2024-08-28 09:00:00,1.3459,0.0003283,-0.0014,-0.10%,11.00%
