Ticker,Interval,LAST PEAK DATE,LAST PEAK PRICE,LAST PEAK MACD,RECENT PRICE DATE,RECENT PRICE,RECENT MACD,PRICE CHANGE,PERCENTAGE CHANGE,SHORT %
USDJPY,15m,2024-09-05 09:00:00,143.7080,0.0415585,2024-09-05 10:00:00,143.5510,0.0293765,-0.1570,-0.11%,36.00%
USDJPY,60m,2024-09-05 03:00:00,143.8280,0.0048795,2024-09-05 10:00:00,143.5510,0.0486967,-0.2770,-0.19%,36.00%
USDJPY,90m,2024-09-02 15:00:00,147.0110,0.0646884,2024-09-05 09:00:00,143.5470,-0.0140452,-3.4640,-2.36%,36.00%
EURUSD,15m,2024-09-05 09:15:00,1.1101,0.0001588,2024-09-05 10:00:00,1.1102,0.0001847,0.0001,0.01%,65.00%
EURUSD,60m,2024-09-04 23:00:00,1.1088,0.0002009,2024-09-05 10:00:00,1.1102,0.0001190,0.0015,0.13%,65.00%
EURUSD,90m,2024-09-02 19:30:00,1.1075,0.0003310,2024-09-05 09:00:00,1.1102,0.0002106,0.0027,0.24%,65.00%
GBPUSD,15m,2024-09-05 09:15:00,1.3170,0.0001306,2024-09-05 10:00:00,1.3170,0.0002454,0.0000,0.00%,90.00%
GBPUSD,60m,2024-09-04 15:00:00,1.3161,0.0005051,2024-09-05 10:00:00,1.3170,0.0001378,0.0008,0.06%,90.00%
GBPUSD,90m,2024-09-05 06:00:00,1.3155,0.0002435,2024-09-05 09:00:00,1.3170,0.0002652,0.0014,0.11%,90.00%
AUDUSD,15m,2024-09-05 09:45:00,0.6734,0.0001098,2024-09-05 10:00:00,0.6732,0.0001202,-0.0002,-0.03%,67.00%
AUDUSD,60m,2024-09-05 03:00:00,0.6728,0.0001262,2024-09-05 10:00:00,0.6732,0.0000922,0.0004,0.05%,67.00%
AUDUSD,90m,2024-09-04 13:30:00,0.6733,0.0004000,2024-09-05 09:00:00,0.6732,0.0002348,-0.0001,-0.02%,67.00%
USDCAD,15m,2024-09-05 08:15:00,1.3513,0.0000624,2024-09-05 10:00:00,1.3504,-0.0000812,-0.0009,-0.07%,14.00%
USDCAD,60m,2024-09-04 18:00:00,1.3523,-0.0004684,2024-09-05 10:00:00,1.3504,0.0000040,-0.0019,-0.14%,14.00%
USDCAD,90m,2024-09-04 12:00:00,1.3558,-0.0000525,2024-09-05 09:00:00,1.3504,-0.0002213,-0.0054,-0.40%,14.00%
